wof:id,sg:id
203160201,SG_2aclgKY8xrTEUMK3Ho7D1S_41.232932_-80.511555@1294180530
404008087,SG_4qiRuhSEkWGxyn5wijQAUb_40.021568_-76.548889@1303262427
404009025,SG_00p88t4ZFPRMOUikAa7rex_39.960673_-76.738800@1303262427
186619587,SG_73kKONbHuc2penwi6Mb9Hc_41.232932_-80.507190@1294180530
404002039,SG_6aHl9L8wRlw3RpQof3BgI3_39.775121_-76.689564@1303262427
404010041,SG_6UcEGoFG0xaSTg1y1GmLmX_39.949860_-76.618677@1303262427
404008091,SG_1M3x25Cf2qQ6CN0bm0GJPK_39.970965_-76.502820@1303262427
404009043,SG_1OatmksgGP2tqqyoBvOeU0_39.962212_-76.733819@1303262427
404002127,SG_6Rl67DkD2djO9RhSy3FzSk_39.770442_-76.680402@1303262427
203246079,SG_5NimbzfCdaGqRnJtvj4OWk_41.229827_-80.510555@1294180530
404010053,SG_1nxHlLTRdLaKudmfzNpUkt_39.972099_-76.681839@1303262427
404008125,SG_7m1orIB8xz1AdoAC6KJUpJ_39.970230_-76.505682@1303262427
404002137,SG_0dTnsulyTk42wRiFwIAV8r_39.782884_-76.684125@1303262427
404011043,SG_2nw2rk4uGNWwgNHO2OKupR_39.980789_-76.708740@1303262427
186367529,SG_3AocfepsAfMvBakNoG6KaL_41.233656_-80.482410@1294180530
404010067,SG_1uVOrVRAHDutcmLCqt4PGd_39.976509_-76.694458@1303262427
404011083,SG_1umR7iH5BLXn8CLXOKbpz3_39.962404_-76.621130@1303262427
404008133,SG_7GNWQDcayge81uW0RkZg68_40.019348_-76.537117@1303262427
404002171,SG_1GX9S7dkOdh1NQjduw3YwX_39.779116_-76.673146@1303262427
404011099,SG_3310LewTDf6jNIg3yx44Oo_39.981862_-76.653239@1303262427
404010217,SG_6fuYCqR13aBBEYGb83sp1r_39.990719_-76.670578@1303262427
202442003,SG_70wOZgTG55YXzq8c7OKkLR_41.231272_-80.504732@1294180530
404012037,SG_3H2Z2z0ewJiytkxbgR6iM3_39.970473_-76.675693@1303262427
404002183,SG_43cU3tRKnCeUyQvDBKBNmC_39.755879_-76.679254@1303262427
404011165,SG_6uBk88JpbGTNz62UrMeafP_39.974061_-76.693553@1303262427
404011181,SG_3pZBksEPRGFZQyc2jgVX2V_39.981184_-76.620170@1303262427
404010253,SG_1fkFXFEII2zz7sFn1V0SbQ_39.989471_-76.640657@1303262427
404012055,SG_1vsoml0lke5b7vQ7XXDfIE_39.978630_-76.661100@1303262427
404002189,SG_5jK6LFVaKpSSyFDhxapRnd_39.754520_-76.677695@1303262427
404013005,SG_3sB98jMnP1txJFaoA0sIl0_39.911517_-76.698974@1303262427
404011217,SG_1RhtGdXXJa1W8LOBXg81Br_39.916439_-76.682021@1303262427
404012063,SG_6KoG6jML512WgZ167wTWpu_39.979928_-76.657858@1303262427
404011225,SG_4KkHLadu9csGU1UM61iMDE_39.982371_-76.670328@1303262427
404002195,SG_6KXaAioEPdQFVbZTdnCBQY_39.755282_-76.677788@1303262427
404013059,SG_259Ue5rtNA21maF1KfRnp0_39.987739_-76.673975@1303262427
404011275,SG_31HlnZvfEmInyO2q1C2eTE_39.954414_-76.674923@1303262427
404002219,SG_27Pf8IPDXLsUerM8wha09t_39.768971_-76.678829@1303262427
404012145,SG_4dK16CL9mzPTocq5SOzi82_39.985978_-76.645450@1303262427
404014109,SG_6kxieZ0SacpM1pd5I9vSnQ_39.934295_-76.684217@1303262427
404013061,SG_4sTNx3fTXjFg1ZKWWhRVnK_39.935850_-76.682101@1303262427
404011321,SG_3XMUwaDOvKheHN6OsEwAfu_39.976759_-76.667240@1303262427
404011425,SG_6jaXDCCYXQU9VR6IjziIIL_39.959063_-76.663403@1303262427
404012149,SG_3onMCm2OY0Geedcpi7JdKv_39.986649_-76.644508@1303262427
404013085,SG_72lfn19ZJBO18Jjg3XGFLh_39.971495_-76.690562@1303262427
404014165,SG_3hKbWlQ4eugEeh8i1FSN02_39.973620_-76.686032@1303262427
404011515,SG_5As0GUMaSm0rALvXChcgZ5_39.987862_-76.672760@1303262427
387211287,SG_4Pl3w5dgLWyUttCR15NGjF_40.641499_-80.104202@1303262406
404013173,SG_4lUMAVIsYKOWA76HdRNtHv_39.991501_-76.675591@1303262427
404012191,SG_3LkZiXhN0dn63ua11waGmg_39.916695_-76.684669@1303262427
404014189,SG_5t0m65oEhd1jWslTtDqkIG_39.915482_-76.698196@1303262427
202751491,SG_3OKspao2jZY7ucxJiAlDO3_41.261504_-80.478280@1294180530
387211305,SG_4FNPWj2CnJ5e075QMFzZ9O_40.623501_-80.053902@1303262406
404013199,SG_4sDJlaMi6WXGouFO5jPReY_39.965023_-76.653794@1303262427
404012229,SG_1UkrxCUEDKwwfKl35lFY4H_39.987736_-76.674001@1303262427
404014197,SG_0Qryi3K0xUiut8547gMs0L_39.989027_-76.658571@1303262427
404015075,SG_2w6Bi3TOACA9NNa7h6YwuW_39.975262_-76.673233@1303262427
387211517,SG_0Vn0IcC1TmHq8cqLNNJCio_40.629902_-80.056801@1303262406
404013211,SG_6ymBecI4o7sJOeW9NjWmdH_39.981094_-76.654989@1303262427
404012243,SG_1TQw8bZaIe5OCQvHtwTXRU_39.974257_-76.680065@1303262427
404014205,SG_054g5VdjTAeL340vghBjD5_39.988939_-76.681976@1303262427
404015105,SG_2UoeC0TOwAWNnWuRQwC0RT_39.991515_-76.637569@1303262427
387211681,SG_1qcKAfgNWGmKB42SUaaKad_40.619301_-80.063400@1303262406
404013251,SG_0EkeuMnaHSPzTAHJMiIOfY_39.972173_-76.681378@1303262427
404015111,SG_3ab9SwWeJibBIRaUsntqlt_39.982960_-76.667296@1303262427
404012299,SG_74dGBqxd0lZPEDi3VwOnDk_39.970483_-76.675700@1303262427
404014241,SG_3gTP9ScQIlgV46FbZ6QmNh_39.960113_-76.651380@1303262427
404015113,SG_2dhWYbVNaBYLCUtkAAwWSG_39.977242_-76.660751@1303262427
387211683,SG_3YYyez1pwR5mKIck8hu4Bk_40.615174_-80.092667@1303262406
404012315,SG_7Rpckq6Wx3vbZGglqfOIeD_39.927078_-76.694779@1303262427
404013295,SG_7Tny8ApzST80b9UOyfkWXB_39.926491_-76.686012@1303262427
404014267,SG_3LJsnZd7Z8OzB62tVlXlkf_39.912418_-76.679390@1303262427
404015199,SG_23YuD0LBr07IqdFw6uR7wP_39.972529_-76.679237@1303262427
387211737,SG_7gAeq58DKrlykKoTD4SZlD_40.594345_-80.007467@1303262406
404012319,SG_5bWc1I0fRdc7oz0s8jgW8F_39.909643_-76.683943@1303262427
404014281,SG_2PAmT7tUNiIFWvizLZ7gQI_39.981881_-76.661461@1303262427
404013297,SG_2DI3obtWB5x0iU2n3jUu3F_39.959127_-76.662704@1303262427
387211787,SG_069lWsmAk1vGmtnsal4KUx_40.633299_-80.055595@1303262406
404012415,SG_2yECOUdpIz62o9fnC4DZVE_39.977787_-76.686539@1303262427
219194497,SG_4LX6rNG3ouDX5Vy5hD6Qyz_41.234001_-80.501485@1294180530
404014341,SG_1wlVwHFZGlDzBgb9yAsAqF_39.974430_-76.678907@1303262427
404013299,SG_3sGZTzNVxq1ZsaTzAXCG6b_39.990067_-76.639720@1303262427
387211791,SG_3pY0Vuky9xxV14P4bWrUHQ_40.605099_-80.081497@1303262406
404012507,SG_6nBxkoPFeggn2eu3R1Qv8w_39.905985_-76.685943@1303262427
186610475,SG_3fZo8jbGo8aw5CiBn2ZF2W_41.257239_-80.490327@1294180530
387211803,SG_7layVEfyq4JxzoqOpp033D_40.615665_-80.057090@1303262406
404016117,SG_5qoDUrTFvomZ7u5ZDmh86C_39.975665_-76.670939@1303262427
404014423,SG_5f5zJU9kRnnOTun4yAphEq_39.909688_-76.687585@1303262427
404012605,SG_1aEDDxOgmDz9wFtSRSjLHc_39.979751_-76.631039@1303262427
404017021,SG_1d95bRr0EPUAxqZZe81mKp_39.975262_-76.673233@1303262427
387211817,SG_16qGvJ2sSPQDjJ1lz3iNUv_40.612000_-80.054100@1303262406
404016137,SG_2z84AmqCEKC26ZOlObL1wF_39.912201_-76.697350@1303262427
404003033,SG_5uhMc5XtJOtDEI0yZ7nNMQ_39.755521_-76.677828@1303262427
404012645,SG_6TBW1v2mC5LCQ3L2J2KudX_39.973835_-76.683504@1303262427
404017035,SG_7IxfGjpCrzWqCJCuhPqkSZ_39.974201_-76.668922@1303262427
387211863,SG_3wUqn53gmnPWnqa10wHn0c_40.632244_-80.058659@1303262406
404016185,SG_73Ko3CGLi30bhnWO5pGBju_39.977558_-76.694778@1303262427
404003039,SG_2eOOX3jfHQYYqupcSNofLV_39.768019_-76.679781@1303262427
